#ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2668	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2669	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2670	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2671	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2672	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	unassigned	unassigned	unassigned
ASV_2673	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_2674	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2675	Eukaryota	unknown	unknown	Telonemida	unknown	Telonema	unassigned
ASV_2676	Eukaryota	Ciliophora	Spirotrichea	unassigned	unassigned	unassigned	unassigned
ASV_2677	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2678	Eukaryota	Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii
ASV_2679	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2680	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2681	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2682	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2683	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2684	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2685	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	unassigned
ASV_2686	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2687	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2688	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2689	Eukaryota	Cryptophyta	unknown	Cryptomonadales	Cryptomonadaceae	Cryptomonas	Cryptomonas marssonii
ASV_2690	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	unassigned	unassigned
ASV_2691	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	unassigned	unassigned	unassigned
ASV_2692	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	unassigned
ASV_2693	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2694	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2695	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2696	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2697	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2698	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2699	Eukaryota	Cryptophyta	unknown	Pyrenomonadales	Chroomonadaceae	Falcomonas	Falcomonas daucoides
ASV_2700	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2701	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2702	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2703	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2704	Eukaryota	Ciliophora	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2705	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2706	Eukaryota	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Strobilidium	Strobilidium caudatum
ASV_2707	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2708	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2709	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2710	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	unassigned
ASV_2711	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2712	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2713	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	Cercomonas	Cercomonas rapida
ASV_2714	Eukaryota	unknown	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_2715	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2716	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2717	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2718	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2719	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2720	Eukaryota	unknown	Oomycetes	Lagenidiales	Haliphthoraceae	Haliphthoros	unassigned
ASV_2721	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2722	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia australis
ASV_2723	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_2724	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2725	Eukaryota	unknown	Labyrinthulomycetes	unknown	Thraustochytriaceae	Oblongichytrium	Oblongichytrium sp. HK9
ASV_2726	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2727	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2728	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Testudodinium	Testudodinium sp. HG230
ASV_2729	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2730	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2731	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2732	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix sp. MBIC10709
ASV_2733	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unknown	Pterosperma	Pterosperma cristatum
ASV_2734	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	unassigned
ASV_2735	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2736	Eukaryota	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
ASV_2737	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2738	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2739	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium duplocampanaeforme
ASV_2740	Eukaryota	Basidiomycota	Tremellomycetes	unassigned	unassigned	unassigned	unassigned
ASV_2741	Eukaryota	unknown	Labyrinthulomycetes	unknown	Thraustochytriaceae	Oblongichytrium	unassigned
ASV_2742	Eukaryota	Ciliophora	Prostomatea	Prorodontida	unknown	Hexasterias	Hexasterias problematica
ASV_2743	Eukaryota	unknown	unknown	unknown	unknown	unknown	Acantharian sp. 6201
ASV_2744	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	unassigned
ASV_2745	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_2746	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2747	Eukaryota	unknown	Oomycetes	Lagenidiales	Haliphthoraceae	Haliphthoros	unassigned
ASV_2748	Eukaryota	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Dexiotricha	Dexiotricha colpidiopsis
ASV_2749	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2750	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2751	Eukaryota	unknown	unknown	Diplonemea	Diplonemidae	Diplonema	Diplonema sp. ATCC 50224
ASV_2752	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	unassigned	unassigned	unassigned
ASV_2753	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_2754	Eukaryota	unknown	unknown	unknown	Hartmannellidae	Hartmannella	unassigned
ASV_2755	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2756	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2757	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2758	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2759	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2760	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2761	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2762	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	unassigned
ASV_2763	Eukaryota	unknown	unknown	unknown	Vannellidae	Vannella	unassigned
ASV_2764	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2765	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla
ASV_2766	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2767	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2768	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2769	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2770	Eukaryota	Cercozoa	unknown	Thaumatomonadida	Thaumatomastigidae	Protaspis	unassigned
ASV_2771	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2772	Eukaryota	unknown	Dictyochophyceae	Florenciellales	unassigned	unassigned	unassigned
ASV_2773	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2774	Eukaryota	unknown	unknown	unknown	unknown	unknown	Acantharian sp. 6201
ASV_2775	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_2776	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2777	Eukaryota	unknown	Haptophyta	unassigned	unassigned	unassigned	unassigned
ASV_2778	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unknown	Pterosperma	Pterosperma cristatum
ASV_2779	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	unassigned	unassigned
ASV_2780	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2781	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_2782	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2783	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	Cercomonas	unassigned
ASV_2784	Eukaryota	Arthropoda	Insecta	Diptera	Psychodidae	Psychomora	Psychomora mycophila
ASV_2785	Eukaryota	unknown	unknown	unknown	unknown	Solenicola	Solenicola setigera
ASV_2786	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Azadinium concinnum
ASV_2787	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2788	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2789	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2790	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2791	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium thulesense
ASV_2792	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2793	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2794	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2795	Eukaryota	Cercozoa	unknown	Thaumatomonadida	Thaumatomastigidae	Protaspis	unassigned
ASV_2796	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2797	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2798	Eukaryota	Cercozoa	unknown	Euglyphida	Euglyphidae	Euglypha	unassigned
ASV_2799	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2800	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2801	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2802	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_2803	Eukaryota	Cercozoa	unknown	unknown	unknown	Rhabdamoeba	Rhabdamoeba marina
ASV_2804	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2805	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2806	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2807	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2808	Eukaryota	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	Blastodinium mangini
ASV_2809	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2810	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2811	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2812	Eukaryota	Cryptophyta	unknown	Pyrenomonadales	Geminigeraceae	Geminigera	Geminigera cryophila
ASV_2813	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH148-EKD27
ASV_2814	Eukaryota	unknown	Ichthyosporea	Ichthyophonida	unknown	Anurofeca	Anurofeca sp. LAH-2003
ASV_2815	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_2816	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium leonis
ASV_2817	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_2818	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_2819	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2820	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2821	Eukaryota	unknown	Haptophyta	Prymnesiales	unassigned	unassigned	unassigned
ASV_2822	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2823	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	unassigned	unassigned
ASV_2824	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2825	Eukaryota	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_2826	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2827	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2828	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2829	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2830	Eukaryota	unknown	Polycystinea	Spumellaria	Spongodiscidae	unassigned	unassigned
ASV_2831	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_2832	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2833	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2834	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Clytia	Clytia gracilis
ASV_2835	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2836	Eukaryota	unknown	unknown	unknown	unknown	Oxnerella	Oxnerella micra
ASV_2837	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2838	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_2839	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	unassigned	unassigned	unassigned
ASV_2840	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_2841	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2842	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium punctulatum
ASV_2843	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2844	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2845	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2846	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH145-EKD20
ASV_2847	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2848	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2849	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2850	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2851	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2852	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_2853	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_2854	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2855	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2856	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2857	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2858	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium duplocampanaeforme
ASV_2859	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2860	Eukaryota	unknown	unknown	unknown	unknown	Incisomonas	Incisomonas marina
ASV_2861	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2862	Eukaryota	unknown	Bolidophyceae	Parmales	Triparmaceae	Bolidomonas	unassigned
ASV_2863	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2864	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2865	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2866	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2867	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2868	Eukaryota	Ciliophora	Oligohymenophorea	Apostomatida	Colliniidae	Pseudocollinia	Pseudocollinia beringensis
ASV_2869	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2870	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2871	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2872	Eukaryota	Picozoa	Picomonadea	Picomonadida	Picomonadidae	Picomonas	unassigned
ASV_2873	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unknown	Halosphaera	Halosphaera sp. M1670
ASV_2874	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2875	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2876	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2877	Eukaryota	unknown	Dinophyceae	unknown	unknown	unknown	Dinophyceae sp. CCMP1878
ASV_2878	Eukaryota	Ciliophora	Spirotrichea	unassigned	unassigned	unassigned	unassigned
ASV_2879	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_2880	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2881	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2882	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2883	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2884	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2885	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2886	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2887	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2888	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2889	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium duplocampanaeforme
ASV_2890	Eukaryota	Ascomycota	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2891	Eukaryota	Chlorophyta	unknown	unknown	unknown	unknown	prasinophyte sp. MBIC10622
ASV_2892	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2893	Eukaryota	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	unassigned
ASV_2894	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2895	Eukaryota	Cryptophyta	unknown	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax amphioxeia
ASV_2896	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2897	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2898	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_2899	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2900	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2901	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_2902	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	unassigned
ASV_2903	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2904	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2905	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2906	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2907	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2908	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2909	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium leonis
ASV_2910	Eukaryota	unknown	Labyrinthulomycetes	unknown	Thraustochytriaceae	unassigned	unassigned
ASV_2911	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2912	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	Varistrombidium	Varistrombidium kielum
ASV_2913	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2914	Eukaryota	unknown	unknown	Choanoflagellata	Salpingoecidae	Monosiga	Monosiga ovata
ASV_2915	Eukaryota	Chlorophyta	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2916	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_2917	Eukaryota	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	unassigned
ASV_2918	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_2919	Eukaryota	unknown	Dinophyceae	Syndiniales	unassigned	unassigned	unassigned
ASV_2920	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2921	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2922	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2923	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2924	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_2925	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	unassigned	unassigned	unassigned
